Item Code,Group Code,Item Name,Barcode/Print Name,Company,Quality,Unit,Opening Qty,Opening Value,Min Level,Reorder Level,Fixed Sale Rate,Fixed Purchase Rate,Wholesale Rate,Purchase Rate,Cost Rate A,Cost Rate B,Cost Rate C,HSN Code,GST %,Box,Cut,Mark,Date,Active
2540,SAREE,Pritam(60GM+Pouch),Pritam(60GM+Pouch),Kss,,P,0,0,0,0,575.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2541,SAREE,Twin Tower(60GM+Pouch),Twin Tower(60GM+Pouch),Kss,,P,0,0,0,0,555.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2542,SAREE,Tasveer(Pouch),Tasveer(Pouch),Kss,,P,0,0,0,0,425.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2543,SAREE,Flying Kiss(Pouch),Flying Kiss(Pouch),Kss,,P,0,0,0,0,495.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2544,SAREE,Silver Line(60GM+Pouch),Silver Line(60GM+Pouch),Kss,,P,0,0,0,0,460.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2545,SAREE,Kashish-2(Pouch),Kashish-2(Pouch),Kss,,P,0,0,0,0,445.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2547,SAREE,Amrit Kunj(Pouch),Amrit Kunj(Pouch),Kss,,P,0,0,0,0,430.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2548,SAREE,Chasni,Chasni,Kss,,P,0,0,0,0,415.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2549,SAREE,Super Six,Super Six,Kss,,P,0,0,0,0,370.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2550,SAREE,Dhvani,Dhvani,Kss,,P,0,0,0,0,420.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2551,SAREE,All Is Well,All Is Well,Kss,,P,0,0,0,0,440.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2552,SAREE,City Plus,City Plus,Kss,,P,0,0,0,0,435.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2553,SAREE,Gangu Bai,Gangu Bai,Kss,,P,0,0,0,0,455.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2554,SAREE,Pyari Sakhi,Pyari Sakhi,Kss,,P,0,0,0,0,411.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2555,SAREE,Sneha,Sneha,Bp,,P,0,0,0,0,500.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-25,True
2556,BEDSHEET,Meena (800 Gm),Meena (800 Gm),Of,,P,0,0,0,0,98.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2557,SAREE,Butter Scotch,Butter Scotch,Ppp,,P,0,0,0,0,258.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2558,SAREE,Butter Fly,Butter Fly,Bp,,P,0,0,0,0,430.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2559,SAREE,Akarshan,Akarshan,Bp,,P,0,0,0,0,500.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2560,SAREE,House Ull,House Ull,Bp,,P,0,0,0,0,540.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2561,SAREE,Janki,Janki,Bp,,P,0,0,0,0,325.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2562,SAREE,Nakhrali,Nakhrali,Bp,,P,0,0,0,0,400.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-26,True
2563,SAREE,Pyari Maa,Pyari Maa,Kss,,P,0,0,0,0,445.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-28,True
2564,RUBIA,Akamba (75CM 3.Fold),Akamba (75CM 3.Fold),Rip,,P,0,0,0,0,24.1,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2565,RUBIA,Vimal Shree,Akamba (75CM 3.Fold),Rip,,P,0,0,0,0,24.1,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2566,RUBIA,Gouri (75CM 3.Fold),Gouri (75CM 3.Fold),Rip,,P,0,0,0,0,21.42,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2567,RUBIA,Vimal Super,Gouri (75CM 3.Fold),Rip,,P,0,0,0,0,21.42,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2568,SAREE,Habibi (5.50 Mrt+Bag),Habibi (5.50 Mrt+Bag),Rip,,P,0,0,0,0,188.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2569,SAREE,Gulabo (5.50 Mtr+Bag),Gulabo (5.50 Mtr+Bag),Rip,,P,0,0,0,0,188.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2570,SAREE,Madhushree (5.50+Bag),Madhushree (5.50+Bag),Rip,,P,0,0,0,0,188.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2571,RUBIA,Shalini  Than,Shalini  Than,Rip,,P,0,0,0,0,53.75,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2572,SAREE,Manmohak Gold 5.00+Box,Manmohak Gold 5.00+Box,Rip,,P,0,0,0,0,213.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2573,RUBIA,Shalini (78CM 3F),Shalini (78CM 3F),Rip,,P,0,0,0,0,41.92,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2574,RUBIA,Royal Rubia (78CM 3F),Shalini (78CM 3F),Rip,,P,0,0,0,0,41.92,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2575,RUBIA,Deluxe (75CM 3F),Akamba (75CM 3.Fold),Rip,,P,0,0,0,0,24.1,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2576,RUBIA,Reliance (75CM 3F),Gouri (75CM 3.Fold),Rip,,P,0,0,0,0,21.42,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2577,MARKIN,Maniratnam,Maniratnam,Ata,,P,0,0,0,0,12.91,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2578,ASTAR,Hot Vimal Spp,Hira Moti Spp,Ri,,P,0,0,0,0,16.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2579,SUIT,Dharamveer,Dharamveer,Ttf,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2580,SUIT,Paneer Kolapuri,Paneer Kolapuri,Ttf,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2581,SUIT,Suvaran,Suvaran,Ttf,,P,0,0,0,0,242.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2582,SUIT,Parikarma,Parikarma,Ttf,,P,0,0,0,0,253.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-29,True
2583,SUIT,Paneer Lajawab,Paneer Lajawab,Ttf,,P,0,0,0,0,225.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2584,SUIT,Anjani,Anjani,Ttf,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2585,SUIT,Pass Pass,Pass Pass,Ttf,,P,0,0,0,0,371.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2586,SUIT,Proline,Proline,Ttf,,P,0,0,0,0,355.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2587,SUIT,History,History,Ttf,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2588,SUIT,Chanel,Chanel,Ttf,,P,0,0,0,0,345.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2589,GAMCHA,Rhino,Rhino,Rtm,,P,0,0,0,0,39.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2590,GAMCHA,Tortoise,Tortoise,Rtm,,P,0,0,0,0,51.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2591,PATTA,Panasonic,Stargold,Rtc,,P,0,0,0,0,68.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2592,SAREE,Dunki,Dunki,Bp,,P,0,0,0,0,295.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2593,SAREE,Amrapaali,Amrapaali,Bp,,P,0,0,0,0,320.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-11-30,True
2594,GAMCHA,Fancy Gold-Gold,Fancy Gold-Gold,St,,P,0,0,0,0,50.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-02,True
2595,SAREE,Tijori.,Tijori.,Mf,,P,0,0,0,0,224.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2596,DHOTI,611,Ps 510,Atc,,P,0,0,0,0,175.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2597,DHOTI,740,Ps 550,Atc,,P,0,0,0,0,188.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2598,DHOTI,805,Ps 1050,Atc,,P,0,0,0,0,300.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2599,DHOTI,830,Ps 1250,Atc,,P,0,0,0,0,350.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2600,DHOTI,Hariom,Mahavir,Atc,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2601,SAREE,Nimbu Soda,Nimbu Soda,Kss,,P,0,0,0,0,255.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-03,True
2602,MARKIN,Mahakaleshwar 100CM,31 Lakh,Ata,,P,0,0,0,0,19.15,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-04,True
2603,LOHI,Dhariwal 430,Dhariwal 430,Asl,,P,0,0,0,0,215.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-04,True
2604,SAREE,Sirf Tum,Sirf Tum,Kss,,P,0,0,0,0,195.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2605,SAREE,World Cup,World Cup,Kss,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2606,SAREE,Mithi Churi,Mithi Churi,Kss,,P,0,0,0,0,250.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2607,SAREE,Aparna,Aparna,Kss,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2608,SAREE,Hot Chilly,Hot Chilly,Kss,,P,0,0,0,0,225.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2609,SAREE,Yodha,Yodha,Kss,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-05,True
2610,SAREE,Dev Kanya,Dev Sena,Ri,,P,0,0,0,0,162.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-06,True
2611,SAREE,Maheshwar,Maheshwar,Bp,,P,0,0,0,0,280.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-07,True
2612,SUIT,Cheese Naan,Cheese Naan,Ttf,,P,0,0,0,0,229.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-07,True
2613,SUIT,Heaven,Heaven,Ttf,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-07,True
2614,SAREE,Cookies,Cookies,Bp,,P,0,0,0,0,270.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-07,True
2615,SAREE,Pass Pass,Pass Pass,Bp,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-07,True
2616,ASTAR,Hira Moti,Hira Moti,Bp,,P,0,0,0,0,16.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-09,True
2617,ASTAR,Hira Moti,Hira Moti,Ri,,P,0,0,0,0,16.88,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-09,True
2618,ASTAR,Hot Vimal,Hira Moti,Ri,,P,0,0,0,0,20.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-09,True
2619,DHOTI,Chatarjee,Bhattacharya,Ata,,P,0,0,0,0,247.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2620,SAREE,Kasturi,Kasturi,Ppp,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2621,SAREE,Chaka Chak,Chaka Chak,Ppp,,P,0,0,0,0,315.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2622,SAREE,Rajmala,Rajmala,Ppp,,P,0,0,0,0,305.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2623,SAREE,Resham,Resham,Ppp,,P,0,0,0,0,290.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2624,SAREE,Albelie,Albelie,Ppp,,P,0,0,0,0,305.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2625,SAREE,Tanishq,Tanishq,Ppp,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2626,SAREE,Bon Bon,Bon Bon,Ppp,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2627,SAREE,Amar Puja,Amar Puja,Ppp,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2628,RUBIA,Dolly,Femina Spp,Mti,,P,0,0,0,0,42.41,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2629,SAREE,Reshma,Reshma,Ms,,P,0,0,0,0,230.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2630,SUIT,Parvangi,Parvangi,As,,P,0,0,0,0,347.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2631,SUIT,Sector-36,Sector-36,As,,P,0,0,0,0,410.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-10,True
2632,SAREE,Almond,Almond,NSS2,,P,0,0,0,0,395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-12,True
2633,SAREE,Mishri,Mishri,Ns,,P,0,0,0,0,255.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2634,SAREE,Swarg Lok,Swarg Lok,Ns,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2635,SAREE,Mohtarma,Mohtarma,Gs,,P,0,0,0,0,372.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2636,SAREE,Mayaveer,Mayaveer,Gs,,P,0,0,0,0,350.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2637,SAREE,Sajni Re,Sajni Re,Gs,,P,0,0,0,0,325.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2638,SAREE,Darpan,Darpan,Ns,,P,0,0,0,0,286.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2639,SAREE,Ramba,Ramba,Ns,,P,0,0,0,0,258.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2640,SAREE,Vivah,Vivah,Gs,,P,0,0,0,0,378.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2641,SAREE,Wedding Card,Wedding Card,Gs,,P,0,0,0,0,335.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2642,SAREE,Jackfruit,Jackfruit,Gs,,P,0,0,0,0,334.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2643,SAREE,Mocktail,Mocktail,Gs,,P,0,0,0,0,315.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2644,SAREE,Tamanna,Tamanna,Gs,,P,0,0,0,0,358.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2645,SAREE,Rajni Ganda,Rajni Ganda,Gs,,P,0,0,0,0,358.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2646,SAREE,Kangana,Kangana,Ns,,P,0,0,0,0,235.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2647,SAREE,Honda City,Honda City,Ns,,P,0,0,0,0,275.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2648,SAREE,Cake Cookies,Cake Cookies,Ns,,P,0,0,0,0,395.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2649,SAREE,Badi Bahan,Badi Bahan,Ns,,P,0,0,0,0,299.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2650,SAREE,One Plus,One Plus,Ns,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2651,SAREE,Kashida Paresh,Kashida Paresh,Ppp,,P,0,0,0,0,435.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-13,True
2652,SAREE,Crape Silk,Crape Silk,Asc,,P,0,0,0,0,128.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2653,DHOTI,Har Har Mahadev,Vishnu Pooja,Atc,,P,0,0,0,0,260.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2654,SUIT,Marudhar,Marudhar,Ttf,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2655,SUIT,Heera Panna,Heera Panna,Ttf,,P,0,0,0,0,367.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2656,SUIT,Hum Tum,Hum Tum,Ttf,,P,0,0,0,0,385.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2657,SUIT,Hum Safar,Hum Safar,Ttf,,P,0,0,0,0,375.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2658,SUIT,Porbandar,Porbandar,Ttf,,P,0,0,0,0,365.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2659,SUIT,Sankat Mochan,Sankat Mochan,Ttf,,P,0,0,0,0,350.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2660,SUIT,Pankhudi,Pankhudi,Ttf,,P,0,0,0,0,415.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2661,SAREE,Mix Saree,Mix Saree,Ri,,P,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-14,True
2662,POPLIN,One Plus,One Plus,Mrf,,P,0,0,0,0,35.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-16,True
2663,POPLIN,Google,One Plus,Mrf,,P,0,0,0,0,34.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-16,True
2664,LOHI,Lohi-LE70,Lohi-LE70,Asl,,P,0,0,0,0,165.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-16,True
2665,EKRANGA,August Kranti,Neelkamal,Mrf,,P,0,0,0,0,20.51,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-16,True
2666,SAREE,White Buti Bp,White Buti Bp,Bcj,,P,0,0,0,0,255.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2667,SAREE,Rajkumari,Prince,Asc,,P,0,0,0,0,190.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2668,SAREE,Coco,Coco,Mfs,,P,0,0,0,0,285.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2669,SAREE,Dhamaal Hoga,Dhamaal Hoga,Mfs,,P,0,0,0,0,245.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2670,SAREE,Black Berry,Black Berry,Ri,,P,0,0,0,0,191.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2671,MARKIN,Mangal Murti,51519-51,Ata,,P,0,0,0,0,13.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-17,True
2672,SAREE,Chandi Butta,Chandi Butta,Rip,,P,0,0,0,0,230.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-18,True
2673,SAREE,Kala Butta,Kala Butta,Rip,,P,0,0,0,0,243.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-18,True
2674,SAREE,Jio 5G,Air Aisa,Ri,,P,0,0,0,0,72.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2675,SAREE,Devdas,Devdas,Ri,,P,0,0,0,0,175.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2676,SAREE,Bihar Beauty,Bihar Beauty,Ri,,P,0,0,0,0,164.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2677,ASTAR,Rangoli(4 Fold),Hira Moti (75CM),Ri,,P,0,0,0,0,15.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2678,RUBIA,Saheli 78CM Spp Bag,Saheli 78CM Spp Bag,Mp,,P,0,0,0,0,34.7,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2679,RUBIA,Pushpa (Schreen:Jai Laxmi),Saheli 78CM Spp Bag,Mp,,P,0,0,0,0,34.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2680,RUBIA,Platinum (Screen:Jailaxmi),Shalini (78CM),Mp,,P,0,0,0,0,38.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2681,DHOTI,Raisaheb,Uprajyapal,Ata,,P,0,0,0,0,212.51,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2682,SUIT,Kesar (Pouch),Kesar (Pouch),Ri,,P,0,0,0,0,416.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2683,MARKIN,60 Lakh,Rani Chap,Ata,,P,0,0,0,0,20.75,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2684,MARKIN,30 Lakh,Gurudatt,Ata,,P,0,0,0,0,15.55,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2685,MARKIN,45 Lakh,31 Lakh,Ata,,P,0,0,0,0,19.91,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2686,DHOTI,Necklace,Doller,Ata,,P,0,0,0,0,235.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2687,SUIT,Shibori Bandhan Pouch,Shibori Bandhan Pouch,Ngp,,P,0,0,0,0,225.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2688,DHOTI,T.T.,Aalishan,Ata,,P,0,0,0,0,191.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2689,DHOTI,M.King,Spl Doller,Ata,,P,0,0,0,0,213.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2690,DHOTI,Panchayat (G.S.),Super Aalishan,Ata,,P,0,0,0,0,167.51,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2691,SUIT READYMADE,Janvi,Janvi,Ri,,P,0,0,0,0,630.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2692,SUIT READYMADE,Patiyala Pari Stitched,Patiyala Pari Stitched,Ri,,P,0,0,0,0,515.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2693,KURTI,Vaani,Vaani,Ri,,P,0,0,0,0,275.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2694,SAREE,Fruity Cotton 5.50 Bag,Fruity Cotton 5.50 Bag,Ri,,P,0,0,0,0,185.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2695,SHAWL,718,718,Asl,,P,0,0,0,0,105.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2696,SHAWL,3500,3500,Asl,,P,0,0,0,0,130.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2697,SHAWL,1201,1201,Asl,,P,0,0,0,0,340.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2698,SHAWL,1115,1115,Asl,,P,0,0,0,0,225.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2699,SHAWL,1107,1107,Asl,,P,0,0,0,0,245.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2700,BEDSHEET,Maruti (500GM 54*90),Maruti (500GM 54*90),Of,,P,0,0,0,0,70.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2701,DHOTI,Gopala,Sardar,Ata,,P,0,0,0,0,161.51,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2702,EKRANGA,Amar Nath,Golden King,Mrf,,P,0,0,0,0,18.01,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2703,GAMCHA,Three Rose White,Three Rose White,Rtm,,P,0,0,0,0,49.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-20,True
2704,SAREE,Maaza,Maaza,Mfs,,P,0,0,0,0,190.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2705,GAMCHA,Maharaja,Maharaja,Rtm,,P,0,0,0,0,48.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2706,GAMCHA,Jai Jawan [White]1.80 M,Jai Jawan [White]1.80 M,Rtm,,P,0,0,0,0,43.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2707,GAMCHA,Lovino White,Lovino White,Rtm,,P,0,0,0,0,53.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2708,GAMCHA,Nano,Nano,Rtm,,P,0,0,0,0,39.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2709,GAMCHA,Anand Checks,Anand Checks,Rtm,,P,0,0,0,0,45.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2710,GAMCHA,Nagpuri,Nagpuri,Rtm,,P,0,0,0,0,68.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2711,GAMCHA,Kanjari,Kanjari,Rtm,,P,0,0,0,0,53.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2712,GAMCHA,King,King,Rtm,,P,0,0,0,0,79.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2713,GAMCHA,Rajkumar,Rajkumar,Rtm,,P,0,0,0,0,67.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
2714,GAMCHA,Vijeta 2.25 Mix Colors,Vijeta 2.25 Mix Colors,Rtm,,P,0,0,0,0,70.0,0.0,0.0,0.0,0,0,0,,5.0,0,,,2024-12-21,True
